"genome_id","data_source","contig_length","dtr_length","genes_viral","genes_plasmid","genes_microbial","genes_unknown","biome1","biome2","biome3","gca_name"
"DTR_131194","IMG/M",14678,123,6,1,1,17,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131207","IMG/M",8842,123,2,1,0,8,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131276","IMG/M",15171,123,7,0,0,9,"Engineered","Bioreactor","Anaerobic",NULL
"DTR_131353","IMG/M",12991,123,3,1,0,11,"Aquatic","Freshwater","Ice",NULL
"DTR_131427","IMG/M",14677,123,7,1,1,15,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131452","IMG/M",4992,123,0,0,0,7,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131459","IMG/M",4373,123,0,0,0,5,"Engineered","Wastewater","Anaerobic digestor","GCA_003601255.1"
"DTR_131540","IMG/M",13976,123,1,0,0,16,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131729","IMG/M",8752,58,2,0,0,9,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131740","IMG/M",7143,123,1,0,0,10,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131763","IMG/M",4373,123,0,0,0,5,"Engineered","Wastewater","Anaerobic digestor","GCA_003601255.1"
"DTR_131766","IMG/M",3973,123,1,0,0,5,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131852","IMG/M",4373,123,0,0,0,5,"Engineered","Wastewater","Anaerobic digestor","GCA_003601255.1"
"DTR_131860","IMG/M",3973,123,1,0,0,6,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_131952","IMG/M",8549,123,1,0,0,12,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_132208","IMG/M",2133,123,1,0,0,2,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_132645","IMG/M",15968,123,3,0,0,19,"Aquatic","Marine","Oceanic",NULL
"DTR_132825","IMG/M",4521,123,2,0,0,9,"Aquatic","Marine","Oceanic","GCA_003544655.1"
"DTR_133133","IMG/M",19403,112,1,0,0,40,"Aquatic","Marine","Oceanic",NULL
"DTR_133139","IMG/M",14693,66,6,0,1,20,"Aquatic","Marine","Oceanic",NULL
"DTR_133149","IMG/M",10818,123,2,0,0,13,"Aquatic","Marine","Oceanic",NULL
"DTR_133157","IMG/M",8796,123,2,0,0,4,"Aquatic","Marine","Oceanic",NULL
"DTR_133186","IMG/M",4840,123,1,0,0,4,"Aquatic","Marine","Oceanic",NULL
"DTR_133229","IMG/M",3979,123,1,0,0,5,"Aquatic","Marine","Oceanic",NULL
"DTR_133317","IMG/M",10337,123,2,0,0,13,"Terrestrial","Soil","NA",NULL
"DTR_133318","IMG/M",10272,123,3,0,0,14,"Terrestrial","Soil","NA",NULL
"DTR_133525","IMG/M",4783,123,2,0,0,9,"Aquatic","Marine","Oceanic",NULL
"DTR_133527","IMG/M",4676,123,1,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_133540","IMG/M",3095,123,1,0,0,6,"Aquatic","Marine","Oceanic","GCA_004203295.1"
"DTR_133631","IMG/M",5235,123,1,0,0,8,"Terrestrial","Soil","Sand",NULL
"DTR_133855","IMG/M",10856,123,3,0,0,12,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_133895","IMG/M",7327,123,1,0,0,11,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_133991","IMG/M",4450,123,1,0,0,6,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_134405","IMG/M",7551,123,0,0,0,11,"Engineered","Wastewater","Anaerobic digestor",NULL
"DTR_134593","IMG/M",16601,123,6,0,0,18,"Host-Associated","Plants","Rhizoplane",NULL
"DTR_135791","IMG/M",10111,123,3,0,0,14,"Terrestrial","Soil","NA",NULL
"DTR_135816","IMG/M",10110,119,3,0,0,16,"Terrestrial","Soil","NA",NULL
"DTR_135863","IMG/M",4782,30,1,0,0,9,"Terrestrial","Soil","NA",NULL
"DTR_135941","IMG/M",10868,107,1,0,0,14,"Terrestrial","Soil","NA",NULL
"DTR_136033","IMG/M",10893,123,1,0,0,14,"Terrestrial","Soil","NA",NULL
"DTR_136038","IMG/M",8609,123,1,0,0,17,"Terrestrial","Soil","NA",NULL
"DTR_136177","IMG/M",18844,123,3,2,0,16,"Terrestrial","Soil","NA",NULL
"DTR_136429","IMG/M",2719,123,1,0,0,1,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_136591","IMG/M",11683,123,2,0,0,22,"Aquatic","Marine","Oceanic",NULL
"DTR_136942","IMG/M",6499,123,0,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_136983","IMG/M",5342,93,1,0,0,7,"Aquatic","Marine","Oceanic",NULL
"DTR_137011","IMG/M",6424,123,0,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_137034","IMG/M",6421,120,0,0,0,6,"Aquatic","Marine","Oceanic",NULL
"DTR_137094","IMG/M",6424,123,0,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_137095","IMG/M",6395,123,0,0,0,8,"Aquatic","Marine","Oceanic",NULL
"DTR_137125","IMG/M",11188,103,4,0,0,15,"Aquatic","Marine","Oceanic",NULL
"DTR_137203","IMG/M",16088,123,5,0,0,21,"Aquatic","Freshwater","Lake",NULL
"DTR_137205","IMG/M",13292,123,1,0,0,29,"Aquatic","Freshwater","Lake",NULL
"DTR_137206","IMG/M",12686,123,1,0,0,26,"Aquatic","Freshwater","Lake",NULL
"DTR_137207","IMG/M",11952,123,1,0,0,25,"Aquatic","Freshwater","Lake",NULL
"DTR_137210","IMG/M",10946,123,1,0,0,21,"Aquatic","Freshwater","Lake",NULL
"DTR_137213","IMG/M",9544,123,0,0,0,11,"Aquatic","Freshwater","Lake",NULL
"DTR_137230","IMG/M",5593,123,2,0,0,4,"Aquatic","Freshwater","Lake",NULL
"DTR_137341","IMG/M",18088,123,2,0,0,17,"Aquatic","Freshwater","Lake",NULL
"DTR_137344","IMG/M",16379,123,9,0,0,16,"Aquatic","Freshwater","Lake",NULL
"DTR_137347","IMG/M",12686,123,1,0,0,26,"Aquatic","Freshwater","Lake",NULL
"DTR_137348","IMG/M",12263,123,1,0,0,26,"Aquatic","Freshwater","Lake",NULL
"DTR_137350","IMG/M",11952,123,1,0,0,25,"Aquatic","Freshwater","Lake",NULL
"DTR_137351","IMG/M",11690,123,1,0,0,24,"Aquatic","Freshwater","Lake",NULL
"DTR_137354","IMG/M",10259,123,1,0,0,20,"Aquatic","Freshwater","Lake",NULL
"DTR_137396","IMG/M",3388,123,1,0,0,1,"Aquatic","Freshwater","Lake",NULL
"DTR_137462","IMG/M",16533,123,7,0,0,25,"Aquatic","Freshwater","Lake",NULL
"DTR_137463","IMG/M",15711,123,7,0,0,20,"Aquatic","Freshwater","Lake",NULL
"DTR_137464","IMG/M",14572,123,1,0,0,27,"Aquatic","Freshwater","Lake",NULL
"DTR_137489","IMG/M",5102,123,1,0,0,5,"Aquatic","Freshwater","Lake",NULL
"DTR_138068","IMG/M",10112,123,3,0,0,15,"Terrestrial","Soil","NA",NULL
"DTR_138161","IMG/M",9921,123,6,0,0,10,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_138352","IMG/M",2765,106,1,0,0,0,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_139151","IMG/M",8006,123,3,0,0,7,"Engineered","Bioreactor","NA","GCA_004875605.1"
"DTR_139191","IMG/M",8005,123,4,0,0,6,"Engineered","Bioreactor","NA",NULL
"DTR_139446","IMG/M",10497,47,4,0,0,9,"Host-Associated","Mammals","Digestive system","GCA_002629805.1"
"DTR_139547","IMG/M",10411,123,7,1,0,6,"Engineered","Bioreactor","NA",NULL
"DTR_139548","IMG/M",8948,123,3,0,1,9,"Engineered","Bioreactor","NA",NULL
"DTR_139590","IMG/M",14162,123,2,1,0,20,"Host-Associated","Mammals","Digestive system",NULL
"DTR_139591","IMG/M",14120,123,6,1,0,14,"Host-Associated","Mammals","Digestive system",NULL
"DTR_139747","IMG/M",8948,123,3,0,1,9,"Engineered","Bioreactor","NA",NULL
"DTR_139778","IMG/M",8948,123,3,0,1,9,"Engineered","Bioreactor","NA",NULL
"DTR_139921","IMG/M",4247,97,1,0,0,3,"Aquatic","Thermal springs","Hot (42-90C)",NULL
"DTR_140142","IMG/M",14052,123,1,0,0,22,"Aquatic","Freshwater","Lake",NULL
"DTR_140159","IMG/M",3296,119,1,0,0,2,"Aquatic","Freshwater","Lake",NULL
"DTR_140322","IMG/M",3528,123,1,0,0,6,"Aquatic","Marine","Coastal","GCA_004196715.1"
"DTR_140327","IMG/M",2823,123,0,0,0,5,"Aquatic","Marine","Coastal",NULL
"DTR_140371","IMG/M",5556,123,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_140442","IMG/M",5556,123,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_140488","IMG/M",2823,123,0,0,0,5,"Aquatic","Marine","Coastal",NULL
"DTR_140863","IMG/M",15467,123,5,0,0,19,"Aquatic","Marine","Coastal",NULL
"DTR_140865","IMG/M",12444,119,4,0,0,26,"Aquatic","Marine","Coastal",NULL
"DTR_140979","IMG/M",5556,123,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_141182","IMG/M",12645,123,4,0,0,16,"Aquatic","Marine","Hydrothermal vents",NULL
"DTR_141302","IMG/M",12991,123,3,1,0,12,"Aquatic","Freshwater","Ice",NULL
"DTR_141313","IMG/M",8816,123,2,0,0,13,"Aquatic","Freshwater","Ice",NULL
"DTR_141471","IMG/M",8434,83,1,0,0,9,"Aquatic","Freshwater","Lake",NULL
"DTR_141735","IMG/M",13922,21,4,0,0,18,"Terrestrial","Soil","Wetlands",NULL
"DTR_141853","IMG/M",16907,123,5,0,0,20,"Aquatic","Marine","Coastal","GCA_002609965.1"
"DTR_141858","IMG/M",15554,123,7,0,0,19,"Aquatic","Marine","Coastal","GCA_002609965.1"
"DTR_141859","IMG/M",15351,123,7,0,0,15,"Aquatic","Marine","Coastal",NULL
"DTR_141860","IMG/M",15024,123,7,0,0,13,"Aquatic","Marine","Coastal","GCA_003023945.1"
"DTR_141861","IMG/M",14678,123,5,0,0,15,"Aquatic","Marine","Coastal",NULL
"DTR_141862","IMG/M",14087,69,6,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_141865","IMG/M",12445,123,2,0,0,22,"Aquatic","Marine","Coastal",NULL
"DTR_141866","IMG/M",12428,123,2,0,0,24,"Aquatic","Marine","Coastal",NULL
"DTR_141870","IMG/M",10589,123,2,0,0,20,"Aquatic","Marine","Coastal",NULL
"DTR_141877","IMG/M",9595,123,2,0,1,16,"Aquatic","Marine","Coastal",NULL
"DTR_141879","IMG/M",9331,123,2,0,1,13,"Aquatic","Marine","Coastal",NULL
"DTR_141880","IMG/M",9228,123,2,0,1,16,"Aquatic","Marine","Coastal",NULL
"DTR_141897","IMG/M",7783,123,1,0,0,12,"Aquatic","Marine","Coastal",NULL
"DTR_141905","IMG/M",6960,123,1,0,0,12,"Aquatic","Marine","Coastal",NULL
"DTR_141911","IMG/M",6622,123,1,0,0,8,"Aquatic","Marine","Coastal",NULL
"DTR_141946","IMG/M",5556,123,1,0,0,9,"Aquatic","Marine","Coastal",NULL
"DTR_142003","IMG/M",3091,121,0,0,0,1,"Aquatic","Marine","Coastal",NULL
"DTR_142056","IMG/M",2139,123,3,0,0,0,"Aquatic","Marine","Coastal",NULL
"DTR_142072","IMG/M",2016,99,0,0,0,5,"Aquatic","Marine","Coastal",NULL
"DTR_142207","IMG/M",10946,123,2,1,0,11,"Terrestrial","Soil","NA",NULL
"DTR_142282","IMG/M",16083,123,4,0,0,16,"Terrestrial","Soil","NA",NULL
"DTR_142283","IMG/M",15858,23,2,0,0,21,"Terrestrial","Soil","NA",NULL
"DTR_142284","IMG/M",10368,35,4,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_142286","IMG/M",9633,123,2,0,0,12,"Terrestrial","Soil","NA",NULL
"DTR_142287","IMG/M",9616,123,3,0,0,8,"Terrestrial","Soil","NA",NULL
"DTR_142289","IMG/M",9117,123,3,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_142290","IMG/M",8583,122,2,0,0,11,"Terrestrial","Soil","NA",NULL
"DTR_142296","IMG/M",6778,123,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_142390","IMG/M",9828,123,2,0,0,14,"Terrestrial","Soil","NA",NULL
"DTR_142481","IMG/M",15467,123,5,0,0,18,"Aquatic","Marine","Coastal",NULL
"DTR_142491","IMG/M",6225,123,1,0,0,10,"Aquatic","Marine","Coastal",NULL
"DTR_142631","IMG/M",9946,116,4,0,0,8,"Host-Associated","Invertebrates","Digestive system",NULL
"DTR_142903","IMG/M",15981,123,7,0,0,18,"Aquatic","Marine","Coastal",NULL
"DTR_142904","IMG/M",15975,82,8,0,0,20,"Aquatic","Marine","Coastal",NULL
"DTR_142905","IMG/M",15472,41,6,0,0,20,"Aquatic","Marine","Coastal","GCA_002609965.1"
"DTR_142906","IMG/M",15267,123,6,0,0,16,"Aquatic","Marine","Coastal","GCA_002609965.1"
"DTR_142907","IMG/M",15223,123,5,0,0,20,"Aquatic","Marine","Coastal",NULL
"DTR_142908","IMG/M",15024,123,8,0,0,12,"Aquatic","Marine","Coastal","GCA_003023945.1"
"DTR_142909","IMG/M",14678,123,5,0,0,14,"Aquatic","Marine","Coastal",NULL
"DTR_142910","IMG/M",14141,123,6,0,0,11,"Aquatic","Marine","Coastal",NULL
"DTR_142914","IMG/M",9571,112,2,0,1,17,"Aquatic","Marine","Coastal",NULL
"DTR_142916","IMG/M",9331,123,2,0,1,14,"Aquatic","Marine","Coastal",NULL
"DTR_142930","IMG/M",6075,101,1,0,0,7,"Aquatic","Marine","Coastal",NULL
"DTR_142934","IMG/M",5555,123,1,0,0,8,"Aquatic","Marine","Coastal",NULL
"DTR_142935","IMG/M",5512,123,0,0,0,8,"Aquatic","Marine","Coastal",NULL
"DTR_143027","IMG/M",11105,91,3,0,0,14,"Terrestrial","Soil","NA","GCA_002603525.1"
"DTR_143052","IMG/M",5389,64,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_143137","IMG/M",16223,123,4,0,0,15,"Terrestrial","Deep subsurface","NA","GCA_003094055.1"
"DTR_143202","IMG/M",19841,123,2,0,0,21,"Terrestrial","Soil","NA",NULL
"DTR_143306","IMG/M",16191,123,8,0,0,19,"Terrestrial","Deep subsurface","NA",NULL
"DTR_143345","IMG/M",14374,123,2,0,0,21,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_143488","IMG/M",15572,123,6,0,0,16,"Terrestrial","Soil","NA",NULL
"DTR_143494","IMG/M",14169,121,2,0,1,14,"Terrestrial","Soil","NA",NULL
"DTR_143495","IMG/M",14158,123,1,0,0,22,"Terrestrial","Soil","NA",NULL
"DTR_143499","IMG/M",9169,123,1,0,0,13,"Terrestrial","Soil","NA",NULL
"DTR_143990","IMG/M",11105,91,3,0,0,14,"Terrestrial","Soil","NA","GCA_002603525.1"
"DTR_144585","IMG/M",13134,123,1,0,0,24,"Terrestrial","Soil","NA",NULL
"DTR_144590","IMG/M",11493,123,2,0,0,17,"Terrestrial","Soil","NA",NULL
"DTR_144602","IMG/M",5899,91,1,0,0,8,"Terrestrial","Soil","NA",NULL
"DTR_145662","IMG/M",6495,99,1,0,0,7,"Host-Associated","Microbial","Dinoflagellates",NULL
"DTR_145923","IMG/M",4340,99,1,0,0,9,"Host-Associated","Microbial","Dinoflagellates",NULL
"DTR_146522","IMG/M",3206,99,2,0,0,5,"Host-Associated","Microbial","Dinoflagellates",NULL
"DTR_148636","IMG/M",15935,99,4,1,0,28,"Host-Associated","Microbial","NA",NULL
"DTR_148646","IMG/M",11428,99,2,1,0,14,"Host-Associated","Microbial","NA",NULL
"DTR_148661","IMG/M",8584,99,1,0,0,10,"Host-Associated","Microbial","NA",NULL
"DTR_148684","IMG/M",6527,99,1,0,0,7,"Host-Associated","Microbial","NA",NULL
"DTR_148747","IMG/M",4340,99,1,0,0,10,"Host-Associated","Microbial","NA",NULL
"DTR_149434","IMG/M",6395,99,1,0,0,8,"Host-Associated","Microbial","NA",NULL
"DTR_149490","IMG/M",14099,33,1,0,0,16,"Aquatic","Marine","Coastal",NULL
"DTR_149515","IMG/M",9552,123,3,0,0,15,"Aquatic","Marine","Volcanic",NULL
"DTR_149516","IMG/M",9362,123,0,0,0,14,"Aquatic","Marine","Volcanic",NULL
"DTR_149525","IMG/M",7362,123,1,0,0,11,"Aquatic","Marine","Volcanic",NULL
"DTR_149540","IMG/M",4377,77,1,0,0,10,"Aquatic","Marine","Volcanic","GCA_004203715.1"
"DTR_149555","IMG/M",3065,123,1,0,0,7,"Aquatic","Marine","Volcanic","GCA_004201175.1"
"DTR_149556","IMG/M",2983,24,1,0,0,4,"Aquatic","Marine","Volcanic",NULL
"DTR_149563","IMG/M",2719,123,1,0,0,5,"Aquatic","Marine","Volcanic",NULL
"DTR_149741","IMG/M",10238,123,2,0,0,14,"Aquatic","Marine","Oceanic",NULL
"DTR_149923","IMG/M",14711,123,4,0,0,16,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_149926","IMG/M",7728,122,1,0,0,7,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_149948","IMG/M",2844,123,1,0,0,2,"Host-Associated","Plants","Rhizosphere",NULL
"DTR_149993","IMG/M",6349,99,4,0,0,6,"Engineered","Built environment","City","GCA_001470135.1"
"DTR_150142","IMG/M",2336,27,2,0,0,5,"Aquatic","Non-marine saline","Saline","GCA_001503735.1"
"DTR_151081","IMG/M",13448,100,2,0,0,20,"Engineered","Built environment","City",NULL
"DTR_151083","IMG/M",12644,103,7,0,0,8,"Engineered","Built environment","City",NULL
"DTR_151149","IMG/M",4605,122,0,0,0,15,"Aquatic","Freshwater","Lentic",NULL
"DTR_151171","IMG/M",6477,123,1,0,0,8,"Engineered","Built environment","City",NULL
"DTR_151352","IMG/M",4954,123,0,0,0,8,"Aquatic","Sediment","NA",NULL
"DTR_151438","IMG/M",3399,84,0,0,0,3,"Aquatic","Sediment","NA",NULL
"DTR_151507","IMG/M",4895,123,1,0,0,7,"Aquatic","Sediment","NA",NULL
"DTR_151666","IMG/M",13351,123,2,1,0,15,"Aquatic","Sediment","NA",NULL
"DTR_151846","IMG/M",5329,123,0,0,0,7,"Aquatic","Sediment","NA",NULL
"DTR_151912","IMG/M",3786,123,1,0,0,4,"Aquatic","Sediment","NA",NULL
"DTR_151927","IMG/M",7221,123,1,0,0,8,"Aquatic","Sediment","NA",NULL
"DTR_152004","IMG/M",19866,123,7,0,0,30,"Aquatic","Sediment","NA",NULL
"DTR_152053","IMG/M",18533,123,4,0,0,26,"Aquatic","Sediment","NA",NULL
"DTR_152166","IMG/M",11841,123,2,0,0,16,"Aquatic","Sediment","NA",NULL
"DTR_152205","IMG/M",7757,123,4,0,0,8,"Aquatic","Sediment","NA",NULL
"DTR_152211","IMG/M",4782,123,1,0,0,7,"Aquatic","Sediment","NA",NULL
"DTR_152302","IMG/M",19746,123,5,0,0,21,"Aquatic","Sediment","NA","GCA_000880695.1"
"DTR_152303","IMG/M",16280,123,2,0,0,20,"Aquatic","Sediment","NA",NULL
"DTR_152306","IMG/M",10801,123,4,0,0,16,"Aquatic","Sediment","NA",NULL
"DTR_153108","IMG/M",10792,82,1,0,0,10,"Engineered","Built environment","City",NULL
"DTR_153353","IMG/M",9891,77,7,1,0,4,"Engineered","Built environment","City",NULL
"DTR_153531","IMG/M",14893,77,8,0,0,16,"Terrestrial","Geologic","Mine",NULL
"DTR_153740","IMG/M",13932,121,5,0,1,12,"Engineered","Built environment","City","GCA_002611105.1"
"DTR_153920","IMG/M",7419,700,2,1,0,6,"Engineered","Built environment","City",NULL
"DTR_154047","IMG/M",7562,99,1,0,0,6,"Engineered","Built environment","City",NULL
"DTR_154381","IMG/M",4282,72,1,0,0,6,"Engineered","Built environment","City",NULL
"DTR_154481","IMG/M",4306,77,1,0,0,9,"Terrestrial","Geologic","Mine",NULL
"DTR_154608","IMG/M",12057,77,1,0,0,21,"Engineered","Built environment","City",NULL
"DTR_154728","IMG/M",7688,77,2,0,0,8,"Engineered","Built environment","City",NULL
"DTR_154888","IMG/M",12314,77,2,1,0,19,"Host-Associated","Mammals","Digestive system",NULL
"DTR_154889","IMG/M",12165,77,2,1,0,15,"Host-Associated","Mammals","Digestive system",NULL
"DTR_155064","IMG/M",4588,82,6,0,0,3,"Host-Associated","Human","Oral",NULL
"DTR_155230","IMG/M",12165,77,2,1,0,15,"Host-Associated","Mammals","Digestive system",NULL
"DTR_155373","IMG/M",9858,77,2,0,0,11,"Terrestrial","Soil","NA",NULL
"DTR_155390","IMG/M",15751,77,5,0,0,20,"Aquatic","Freshwater","Lake",NULL
"DTR_155815","IMG/M",9928,123,7,0,0,8,"Aquatic","Non-marine saline","Saline",NULL
"DTR_155967","IMG/M",19866,123,7,0,0,30,"Aquatic","Sediment","NA",NULL
"DTR_155968","IMG/M",16711,123,4,0,0,17,"Aquatic","Sediment","NA",NULL
"DTR_155971","IMG/M",13351,123,2,1,0,15,"Aquatic","Sediment","NA",NULL
"DTR_155980","IMG/M",4287,123,0,0,0,4,"Aquatic","Sediment","NA",NULL
"DTR_156008","IMG/M",14609,123,5,0,0,18,"Aquatic","Sediment","NA",NULL
"DTR_156066","IMG/M",8609,123,1,0,0,13,"Aquatic","Sediment","NA",NULL
"DTR_156067","IMG/M",8443,123,3,0,0,8,"Aquatic","Sediment","NA",NULL
"DTR_156068","IMG/M",5275,123,3,0,0,4,"Aquatic","Sediment","NA",NULL
"DTR_156204","IMG/M",13883,123,1,0,0,21,"Aquatic","Freshwater","Ice",NULL
"DTR_156712","IMG/M",6404,123,1,0,0,6,"Host-Associated","Fungi","Mycelium",NULL
"DTR_156784","IMG/M",12022,123,2,1,0,16,"Host-Associated","Fungi","Mycelium",NULL
"DTR_156812","IMG/M",6404,123,1,0,0,8,"Host-Associated","Fungi","Mycelium",NULL
"DTR_156947","IMG/M",9664,123,5,0,0,10,"Host-Associated","Fungi","Mycelium",NULL
"DTR_157113","IMG/M",10416,123,2,0,0,11,"Aquatic","Freshwater","Ice",NULL
"DTR_157114","IMG/M",9929,119,5,0,0,10,"Aquatic","Freshwater","Ice",NULL
"DTR_157116","IMG/M",9270,123,2,0,0,17,"Aquatic","Freshwater","Ice",NULL
"DTR_157163","IMG/M",13762,123,3,1,0,16,"Aquatic","Freshwater","Ice",NULL
"DTR_157623","IMG/M",18715,123,6,0,0,25,"Host-Associated","Fungi","Mycelium",NULL
"DTR_157722","IMG/M",4894,123,1,0,0,7,"Aquatic","Sediment","NA",NULL
"DTR_157959","IMG/M",19459,123,2,0,0,26,"Aquatic","Sediment","NA",NULL
"DTR_158259","IMG/M",2439,81,1,0,0,5,"Aquatic","Non-marine saline","Saline",NULL
"DTR_158484","IMG/M",7233,123,1,0,0,11,"Aquatic","Sediment","NA",NULL
"DTR_158590","IMG/M",16011,83,4,0,0,18,"Aquatic","Sediment","NA",NULL
"DTR_158680","IMG/M",4865,123,1,0,0,7,"Aquatic","Sediment","NA",NULL
"DTR_158762","IMG/M",7076,123,3,0,0,8,"Aquatic","Sediment","NA",NULL
"DTR_158781","IMG/M",19866,123,8,0,0,28,"Aquatic","Sediment","NA",NULL
"DTR_158841","IMG/M",9692,123,2,0,1,12,"Aquatic","Sediment","NA",NULL
"DTR_159050","IMG/M",6069,120,1,0,0,6,"Aquatic","Freshwater","Ice",NULL
"DTR_159066","IMG/M",10416,123,2,0,0,10,"Aquatic","Freshwater","Ice",NULL
"DTR_159068","IMG/M",8344,123,0,0,0,11,"Aquatic","Freshwater","Ice",NULL
"DTR_159086","IMG/M",9299,123,2,0,0,14,"Aquatic","Freshwater","Ice",NULL
"DTR_159371","IMG/M",8023,123,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_159440","IMG/M",15658,123,3,0,0,29,"Terrestrial","Soil","NA",NULL
"DTR_159494","IMG/M",9147,123,1,0,0,11,"Terrestrial","Soil","NA",NULL
"DTR_159957","IMG/M",14463,123,1,0,0,21,"Terrestrial","Soil","NA",NULL
"DTR_160064","IMG/M",14060,123,2,0,0,19,"Terrestrial","Soil","NA",NULL
"DTR_160202","IMG/M",16228,123,1,0,0,26,"Terrestrial","Soil","NA",NULL
"DTR_160208","IMG/M",11144,79,2,0,0,20,"Terrestrial","Soil","NA",NULL
"DTR_160331","IMG/M",15505,123,1,0,0,22,"Terrestrial","Soil","NA",NULL
"DTR_160432","IMG/M",8023,123,2,0,0,9,"Terrestrial","Soil","NA",NULL
"DTR_160555","IMG/M",11289,123,2,0,0,17,"Aquatic","Sediment","NA",NULL
"DTR_160556","IMG/M",10934,123,1,0,0,16,"Aquatic","Sediment","NA",NULL
"DTR_160657","IMG/M",18690,123,4,0,0,24,"Aquatic","Sediment","NA",NULL
"DTR_160658","IMG/M",14688,123,5,1,0,16,"Aquatic","Sediment","NA",NULL
"DTR_160664","IMG/M",7757,123,3,0,0,9,"Aquatic","Sediment","NA",NULL
"DTR_160745","IMG/M",12506,127,7,0,0,14,"Host-Associated","Human","NA",NULL
"DTR_160854","IMG/M",13557,123,9,0,0,14,"Aquatic","Non-marine saline","Saline",NULL
"DTR_160885","IMG/M",3494,123,1,0,0,4,"Aquatic","Non-marine saline","Saline",NULL
"DTR_160971","IMG/M",6901,123,1,0,0,5,"Aquatic","Non-marine saline","Saline",NULL
"DTR_161036","IMG/M",3494,123,1,0,0,4,"Aquatic","Non-marine saline","Saline",NULL
"DTR_161276","IMG/M",14834,127,12,0,0,8,"Host-Associated","Human","NA","GCA_002997425.1"
"DTR_161348","IMG/M",8023,123,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_161487","IMG/M",16360,123,4,0,0,19,"Terrestrial","Soil","NA",NULL
"DTR_161708","IMG/M",2093,75,1,0,0,1,"Terrestrial","Soil","NA",NULL
"DTR_161802","IMG/M",14640,123,3,2,0,20,"Terrestrial","Soil","NA",NULL
"DTR_161808","IMG/M",8023,123,1,0,0,11,"Terrestrial","Soil","NA",NULL
"DTR_161881","IMG/M",8023,123,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_162079","IMG/M",15765,123,1,0,0,26,"Terrestrial","Soil","NA",NULL
"DTR_162083","IMG/M",13991,54,2,0,0,19,"Terrestrial","Soil","NA",NULL
"DTR_162100","IMG/M",8023,123,2,0,0,10,"Terrestrial","Soil","NA",NULL
"DTR_163799","IMG/M",13618,123,15,0,0,10,"Engineered","Built environment","City","GCA_002957245.1"
"DTR_163882","IMG/M",10306,123,3,0,0,17,"Engineered","Built environment","City",NULL
"DTR_163940","IMG/M",8971,123,1,0,0,15,"Aquatic","Sediment","NA",NULL
"DTR_164154","IMG/M",13019,123,2,1,1,18,"Aquatic","Freshwater","Ice",NULL
"DTR_164161","IMG/M",11865,123,3,0,0,17,"Aquatic","Freshwater","Ice",NULL
"DTR_164166","IMG/M",11465,123,1,0,0,17,"Aquatic","Freshwater","Ice",NULL
"DTR_164328","IMG/M",9549,123,1,0,0,14,"Aquatic","Freshwater","Ice",NULL
"DTR_164330","IMG/M",9005,123,1,0,0,17,"Aquatic","Freshwater","Ice",NULL
"DTR_164333","IMG/M",8447,123,3,0,0,12,"Aquatic","Freshwater","Ice",NULL
"DTR_164334","IMG/M",7679,123,2,0,0,10,"Aquatic","Freshwater","Ice",NULL
"DTR_164353","IMG/M",5237,123,1,0,0,4,"Aquatic","Freshwater","Ice",NULL
"DTR_164509","IMG/M",10401,123,1,0,0,18,"Aquatic","Freshwater","Ice",NULL
